name,passmark,rank,value,price
Mobile Intel Pentium 4 - M 1.70GHz,173,2778,0.55,317.59
Mobile Intel Pentium 4 - M 1.80GHz,175,2775,NA,
Mobile Intel Pentium 4 - M 1.90GHz,232,2723,NA,
Mobile Intel Pentium 4 - M 2.00GHz,202,2753,NA,
Mobile Intel Pentium 4 - M 2.20GHz,198,2755,NA,
Mobile Intel Pentium 4 - M 2.40GHz,213,2739,NA,
Mobile Intel Pentium 4 - M 2.50GHz,256,2696,NA,
Mobile Intel Pentium 4 - M 2.60GHz,313,2611,NA,
Mobile Intel Pentium 4 2.30GHz,278,2674,6.38,43.56
Mobile Intel Pentium 4 2.40GHz,264,2689,NA,
Mobile Intel Pentium 4 2.66GHz,279,2671,NA,
Mobile Intel Pentium 4 2.80GHz,315,2607,NA,
Mobile Intel Pentium 4 3.06GHz,337,2586,NA,
Mobile Intel Pentium 4 3.20GHz,356,2566,NA,
Mobile Intel Pentium 4 3.33GHz,439,2470,NA,
Mobile Intel Pentium 4 3.46GHz,478,2431,NA,
Mobile Intel Pentium III - M 1000MHz,250,2705,NA,
Mobile Intel Pentium III - M 1133MHz,289,2646,NA,
Mobile Intel Pentium III - M 1200MHz,224,2729,NA,
Mobile Intel Pentium III - M 1333MHz,289,2647,NA,
Mobile Intel Pentium III - M 866MHz,211,2742,NA,
Mobile Intel Pentium III - M 933MHz,200,2754,NA,
Pentium Dual-Core E6000 @ 3.46GHz,2501,1420,NA,
Quad-Core AMD Opteron 1385,3442,1114,63.75,54.0
Quad-Core AMD Opteron 1389,3427,1116,NA,
Six-Core AMD Opteron 2419 EE,2925,1273,NA,
VIA C3 Ezra,100,2807,NA,
VIA C7 1500MHz,284,2658,NA,
VIA C7-D 1500MHz,287,2654,NA,
VIA C7-D 1800MHz,203,2750,NA,
VIA C7-D 2000MHz,368,2553,NA,
VIA C7-M 1000MHz,164,2781,NA,
VIA C7-M 1200MHz,140,2794,NA,
VIA C7-M 1600MHz,178,2774,NA,
VIA C7-M 6300MHz,222,2731,NA,
VIA Eden 1000MHz,123,2802,NA,
VIA Eden 1200MHz,142,2793,NA,
VIA Eden 800MHz,155,2785,NA,
VIA Eden C1050@1.06GHz,352,2572,NA,
VIA Eden X2 U4200 @ 1.0+ GHz,480,2429,NA,
VIA Eden X4 C4250 @ 1.2+GHz,1147,2055,NA,
VIA Esther 1000MHz,146,2792,NA,
VIA Esther 1300MHz,250,2703,NA,
VIA Esther 1500MHz,219,2733,NA,
VIA Esther 2000MHz,394,2523,NA,
VIA Nano L1900@1400MHz,457,2451,NA,
VIA Nano L2007@1600MHz,369,2551,NA,
VIA Nano L2100@1800MHz,428,2484,NA,
VIA Nano L2207@1600MHz,296,2638,NA,
VIA Nano L3025@1600MHz,517,2394,NA,
VIA Nano L3050@1800MHz,581,2358,NA,
VIA Nano L3600@2000MHz,645,2324,NA,
VIA Nano U2250 (1.6GHz Capable),377,2540,NA,
VIA Nano U2250@1300+MHz,274,2678,NA,
VIA Nano U2500@1200MHz,306,2621,NA,
VIA Nano U3100 (1.6GHz Capable),501,2407,NA,
VIA Nano U3300@1200MHz,409,2496,NA,
VIA Nano U3500@1000MHz,275,2676,NA,
VIA Nano X2 U4025 @ 1.2 GHz,605,2344,NA,
VIA Nehemiah,155,2786,NA,
VIA QuadCore C4650@2.0GHz,1897,1665,NA,
VIA QuadCore L4700 @ 1.2+ GHz,1363,1926,NA,
VIA QuadCore U4650 @ 1.0+ GHz,1173,2036,NA,
VIA Samuel 2,79,2809,NA,
[Dual CPU] AMD Athlon 64 FX-72,3163,389,NA,
[Dual CPU] AMD Athlon 64 FX-74,2945,395,2.95,999.0
[Dual CPU] AMD Athlon MP 2000+,604,441,NA,
[Dual CPU] AMD EPYC 7281,12720,171,9.22,1379.74
[Dual CPU] AMD EPYC 7371,23933,60,NA,
[Dual CPU] AMD EPYC 7401,23518,63,5.80,4057.96
[Dual CPU] AMD EPYC 7451,28957,29,4.39,6590.6
[Dual CPU] AMD EPYC 7501,27504,39,3.17,8667.38
[Dual CPU] AMD EPYC 7551,30966,21,3.33,9296.96
[Dual CPU] AMD EPYC 7601,33545,15,3.65,9194.78
[Dual CPU] AMD Opteron 2212,2203,419,91.79,24.0
[Dual CPU] AMD Opteron 2214,2344,414,40.41,58.0
[Dual CPU] AMD Opteron 2214 HE,2463,411,NA,
[Dual CPU] AMD Opteron 2216,2485,410,54.02,46.0
[Dual CPU] AMD Opteron 2216 HE,2593,407,NA,
[Dual CPU] AMD Opteron 2218,2719,405,41.93,64.84
[Dual CPU] AMD Opteron 2218 HE,2514,408,NA,
[Dual CPU] AMD Opteron 2220,2853,398,0.97,2950.32
[Dual CPU] AMD Opteron 2220 SE,2882,397,57.64,50.0
[Dual CPU] AMD Opteron 2222,2998,393,0.90,3329.96
[Dual CPU] AMD Opteron 2222 SE,3257,387,45.30,71.9
[Dual CPU] AMD Opteron 2346 HE,4095,377,NA,
[Dual CPU] AMD Opteron 2347 HE,3470,384,7.36,471.66
[Dual CPU] AMD Opteron 2350,4078,378,7.55,539.98
[Dual CPU] AMD Opteron 2354,4554,366,6.86,664.06
[Dual CPU] AMD Opteron 2356,4441,369,148.53,29.9
[Dual CPU] AMD Opteron 2360 SE,5315,348,98.43,54.0
[Dual CPU] AMD Opteron 2373 EE,4164,375,NA,
[Dual CPU] AMD Opteron 2374 HE,4799,362,12.63,379.98
[Dual CPU] AMD Opteron 2376,5238,349,15.70,333.62
[Dual CPU] AMD Opteron 2378,5318,347,14.85,358.0
[Dual CPU] AMD Opteron 2380,5754,335,115.08,50.0
[Dual CPU] AMD Opteron 2384,5914,331,3.52,1680.0
[Dual CPU] AMD Opteron 2387,6239,321,NA,
[Dual CPU] AMD Opteron 2389,5677,336,48.11,118.0
[Dual CPU] AMD Opteron 2419,5191,351,216.47,23.98
[Dual CPU] AMD Opteron 2425 HE,6209,323,NA,
[Dual CPU] AMD Opteron 2427,5907,332,29.83,198.0
[Dual CPU] AMD Opteron 2431,6438,315,80.48,80.0
[Dual CPU] AMD Opteron 2435,7060,301,18.68,378.0
[Dual CPU] AMD Opteron 2439 SE,8071,271,44.84,179.98
[Dual CPU] AMD Opteron 246,1130,430,28.26,39.98
[Dual CPU] AMD Opteron 248,1053,431,5.27,199.9
[Dual CPU] AMD Opteron 250,1438,427,65.36,22.0
[Dual CPU] AMD Opteron 252,1385,428,10.93,126.72
[Dual CPU] AMD Opteron 254,816,436,NA,
[Dual CPU] AMD Opteron 256,1853,424,48.76,38.0
[Dual CPU] AMD Opteron 265,2010,422,6.28,319.9
[Dual CPU] AMD Opteron 270,2226,418,1.83,1214.94
[Dual CPU] AMD Opteron 275,2133,421,16.41,129.98
[Dual CPU] AMD Opteron 280,2452,413,1.54,1593.34
[Dual CPU] AMD Opteron 285,2772,404,NA,
[Dual CPU] AMD Opteron 290,2807,401,10.40,270.0
[Dual CPU] AMD Opteron 4122,4076,379,16.31,249.98
[Dual CPU] AMD Opteron 4130,5651,338,9.15,617.9
[Dual CPU] AMD Opteron 4170 HE,6344,318,53.76,118.0
[Dual CPU] AMD Opteron 4180,6367,316,7.77,819.9
[Dual CPU] AMD Opteron 4184,7848,277,7.55,1039.9
[Dual CPU] AMD Opteron 4226,8088,270,80.90,99.98
[Dual CPU] AMD Opteron 4228 HE,7986,273,NA,
[Dual CPU] AMD Opteron 4234,9361,240,20.35,459.98
[Dual CPU] AMD Opteron 4276 HE,9681,233,NA,
[Dual CPU] AMD Opteron 4280,4525,367,45.26,99.98
[Dual CPU] AMD Opteron 4284,8772,252,73.11,119.98
[Dual CPU] AMD Opteron 4334,9456,239,21.85,432.84
[Dual CPU] AMD Opteron 4340,10419,212,21.71,479.98
[Dual CPU] AMD Opteron 4376 HE,10244,220,8.15,1257.44
[Dual CPU] AMD Opteron 4386,11360,197,40.57,279.98
[Dual CPU] AMD Opteron 6128,6881,306,163.91,41.98
[Dual CPU] AMD Opteron 6128 HE,5582,341,NA,
[Quad CPU] AMD Opteron 6128 HE,8323,263,NA,
[Dual CPU] AMD Opteron 6132 HE,8657,255,NA,
[Dual CPU] AMD Opteron 6134,7586,288,86.22,87.98
[Dual CPU] AMD Opteron 6136,7255,295,32.98,220.0
[Quad CPU] AMD Opteron 6136,9767,231,22.20,440.0
[Dual CPU] AMD Opteron 6164 HE,5109,354,NA,
[Dual CPU] AMD Opteron 6168,7741,283,40.68,190.28
[Dual CPU] AMD Opteron 6172,7621,287,38.49,198.0
[Quad CPU] AMD Opteron 6174,8594,257,21.70,396.0
[Dual CPU] AMD Opteron 6174,7853,276,39.66,198.0
[Dual CPU] AMD Opteron 6176 SE,8448,260,26.57,318.0
[Dual CPU] AMD Opteron 6180 SE,3114,390,NA,
[Dual CPU] AMD Opteron 6204,7134,298,50.96,139.98
[Dual CPU] AMD Opteron 6212,8955,245,149.30,59.98
[Dual CPU] AMD Opteron 6220,10740,207,89.51,119.98
[Dual CPU] AMD Opteron 6234,10079,224,72.00,139.98
[Dual CPU] AMD Opteron 6238,10349,214,86.26,119.98
[Quad CPU] AMD Opteron 6272,12292,178,51.23,239.96
[Dual CPU] AMD Opteron 6272,10008,227,83.41,119.98
[Quad CPU] AMD Opteron 6274,10488,211,10.97,956.0
[Dual CPU] AMD Opteron 6274,10536,210,22.04,478.0
[Dual CPU] AMD Opteron 6275,10900,206,NA,
[Dual CPU] AMD Opteron 6276,10194,222,27.11,375.98
[Quad CPU] AMD Opteron 6276,15342,143,20.40,751.96
[Quad CPU] AMD Opteron 6278,12055,183,9.75,1236.0
[Quad CPU] AMD Opteron 6282 SE,11044,203,21.24,519.96
[Dual CPU] AMD Opteron 6284 SE,11985,185,17.12,699.98
[Dual CPU] AMD Opteron 6308,8351,262,8.24,1013.68
[Dual CPU] AMD Opteron 6320,10716,208,20.69,518.02
[Dual CPU] AMD Opteron 6328,11842,187,29.61,399.98
[Dual CPU] AMD Opteron 6344,11203,200,14.40,778.0
[Dual CPU] AMD Opteron 6348,11412,194,28.53,399.98
[Quad CPU] AMD Opteron 6376,13257,168,50.99,260.0
[Dual CPU] AMD Opteron 6376,10405,213,80.04,130.0
[Dual CPU] AMD Opteron 6378,2905,396,7.26,399.98
[Quad CPU] AMD Opteron 6380,12442,175,31.11,399.96
[Dual CPU] AMD Opteron 6380,14200,155,71.01,199.98
[Dual CPU] AMD Opteron 6386 SE,11081,201,36.94,299.98
[Dual CPU] AMD Opteron 8218,2831,400,67.40,42.0
[Dual CPU] AMD Opteron 8220,2510,409,NA,
[Dual CPU] AMD Opteron 8222 SE,2793,403,0.45,6180.64
[Dual CPU] AMD Opteron 8354,3223,388,73.25,44.0
[Quad CPU] AMD Opteron 8360 SE,6490,313,77.26,84.0
[Dual CPU] AMD Opteron 8380,5643,339,13.70,412.02
[Dual CPU] AMD Opteron 8381 HE,5210,350,NA,
[Quad CPU] AMD Opteron 8381 HE,6097,326,NA,
[Quad CPU] AMD Opteron 8382,8553,258,10.74,796.0
[Dual CPU] AMD Opteron 8389,6517,312,41.25,158.0
[Quad CPU] AMD Opteron 8425 HE,7359,294,NA,
[Dual CPU] AMD Opteron 8431,5813,333,207.76,27.98
[Quad CPU] AMD Opteron 8431,8252,266,147.46,55.96
[Quad CPU] AMD Opteron 8435,7099,300,24.65,288.0
[Dual CPU] AMD Opteron 8435,6739,309,46.80,144.0
[Dual CPU] AMD Opteron 8439 SE,7691,285,51.27,150.0
[Quad CPU] AMD Opteron 8439 SE,8943,247,29.81,300.0
[Dual CPU] AMD Opteron 885,2851,399,NA,
[Dual CPU] C-QuadCore C4700@2.0GHz,1163,429,NA,
[Dual CPU] Dual-Core AMD Opteron 2212 HE,2302,416,NA,
[Dual CPU] Dual-Core AMD Opteron 8224 SE,3532,383,NA,
[Dual CPU] Intel Core2 Extreme X9775 @ 3.20GHz,7908,275,2.19,3611.9
[Dual CPU] Intel Pentium III 1133 @ 1133MHz,450,450,NA,
[Dual CPU] Intel Pentium III 1266S @ 1266MHz,465,448,NA,
[Dual CPU] Intel Pentium III 1400 @ 1400MHz,540,444,NA,
[Dual CPU] Intel Pentium III 1400S @ 1400MHz,532,446,NA,
[Dual CPU] Intel XEON 1.80GHz,362,451,NA,
[Dual CPU] Intel Xeon 2.00GHz,339,452,NA,
[Dual CPU] Intel XEON 2.20GHz,453,449,NA,
[Dual CPU] Intel Xeon 2.40GHz,473,447,25.99,18.2
[Dual CPU] Intel Xeon 2.66GHz,601,442,NA,
[Dual CPU] Intel Xeon 2.80GHz,683,438,NA,
[Dual CPU] Intel Xeon 3.00GHz,780,437,NA,
[Quad CPU] Intel Xeon 3.00GHz,1472,426,NA,
[Dual CPU] Intel Xeon 3.06GHz,604,440,NA,
[Dual CPU] Intel Xeon 3.20GHz,852,435,NA,
[Dual CPU] Intel Xeon 3.40GHz,889,434,NA,
[Quad CPU] Intel Xeon 3.40GHz,3395,386,NA,
[Dual CPU] Intel Xeon 3.60GHz,930,433,0.55,1702.0
[Dual CPU] Intel Xeon 3.73GHz,1859,423,NA,
[Dual CPU] Intel Xeon 3.80GHz,993,432,0.58,1702.0
[Dual CPU] Intel Xeon 5110 @ 1.60GHz,2152,420,6.73,319.9
[Dual CPU] Intel Xeon 5120 @ 1.86GHz,2310,415,0.71,3239.98
[Dual CPU] Intel Xeon 5130 @ 2.00GHz,2615,406,41.56,62.92
[Dual CPU] Intel Xeon 5138 @ 2.13GHz,3017,391,NA,
[Dual CPU] Intel Xeon 5140 @ 2.33GHz,2984,394,31.75,93.98
[Dual CPU] Intel Xeon 5148 @ 2.33GHz,2999,392,114.20,26.26
[Dual CPU] Intel Xeon 5150 @ 2.66GHz,3439,385,16.54,207.98
[Dual CPU] Intel Xeon 5160 @ 3.00GHz,3833,381,149.49,25.64
[Dual CPU] Intel Xeon Bronze 3104 @ 1.70GHz,8809,250,18.75,469.78
[Dual CPU] Intel Xeon Bronze 3106 @ 1.70GHz,11024,204,15.75,699.98
[Dual CPU] Intel Xeon E5-2403 @ 1.80GHz,6204,324,9.12,679.94
[Dual CPU] Intel Xeon E5-2403 v2 @ 1.80GHz,6304,320,16.68,378.0
[Dual CPU] Intel Xeon E5-2407 @ 2.20GHz,7486,290,160.57,46.62
[Dual CPU] Intel Xeon E5-2407 v2 @ 2.40GHz,9018,243,9.47,952.62
[Dual CPU] Intel Xeon E5-2420 @ 1.90GHz,11387,196,14.60,780.04
[Dual CPU] Intel Xeon E5-2420 v2 @ 2.20GHz,11738,190,28.08,418.0
[Dual CPU] Intel Xeon E5-2428L @ 1.80GHz,8321,264,NA,
[Dual CPU] Intel Xeon E5-2430 @ 2.20GHz,13637,161,9.34,1459.9
[Dual CPU] Intel Xeon E5-2430 v2 @ 2.50GHz,13763,157,22.20,620.0
[Dual CPU] Intel Xeon E5-2430L @ 2.00GHz,11390,195,54.76,207.98
[Dual CPU] Intel Xeon E5-2430L v2 @ 2.40GHz,12354,176,NA,
[Dual CPU] Intel Xeon E5-2440 v2 @ 1.90GHz,12854,170,12.60,1019.9
[Dual CPU] Intel Xeon E5-2450 @ 2.10GHz,13718,158,18.59,738.0
[Dual CPU] Intel Xeon E5-2450 v2 @ 2.50GHz,16556,131,20.24,818.0
[Dual CPU] Intel Xeon E5-2450L @ 1.80GHz,11715,191,73.23,159.98
[Dual CPU] Intel Xeon E5-2470 @ 2.30GHz,16613,130,26.23,633.44
[Dual CPU] Intel Xeon E5-2470 v2 @ 2.40GHz,18572,114,18.24,1018.0
[Dual CPU] Intel Xeon E5-2603 @ 1.80GHz,6340,319,14.71,431.1
[Dual CPU] Intel Xeon E5-2603 v2 @ 1.80GHz,6520,311,110.06,59.24
[Dual CPU] Intel Xeon E5-2603 v3 @ 1.60GHz,8385,261,20.96,399.98
[Dual CPU] Intel Xeon E5-2603 v4 @ 1.70GHz,8874,249,19.29,459.98
[Dual CPU] Intel Xeon E5-2609 @ 2.40GHz,8220,267,37.71,218.0
[Dual CPU] Intel Xeon E5-2609 v2 @ 2.50GHz,8900,248,29.87,298.0
[Dual CPU] Intel Xeon E5-2609 v3 @ 1.90GHz,9984,228,8.06,1238.08
[Dual CPU] Intel Xeon E5-2609 v4 @ 1.70GHz,10993,205,15.28,719.46
[Dual CPU] Intel Xeon E5-2620 @ 2.00GHz,12338,177,66.25,186.24
[Dual CPU] Intel Xeon E5-2620 v2 @ 2.10GHz,13402,167,152.68,87.78
[Dual CPU] Intel Xeon E5-2620 v3 @ 2.40GHz,15249,144,20.66,738.0
[Dual CPU] Intel Xeon E5-2620 v4 @ 2.10GHz,16494,132,20.88,790.0
[Dual CPU] Intel Xeon E5-2623 v3 @ 3.00GHz,14238,153,17.58,809.98
[Dual CPU] Intel Xeon E5-2623 v4 @ 2.60GHz,12480,174,11.37,1098.0
[Dual CPU] Intel Xeon E5-2628L v2 @ 1.90GHz,14589,149,NA,
[Dual CPU] Intel Xeon E5-2630 @ 2.30GHz,13595,165,57.58,236.1
[Dual CPU] Intel Xeon E5-2630 v2 @ 2.60GHz,16009,137,121.43,131.84
[Dual CPU] Intel Xeon E5-2630 v3 @ 2.40GHz,18485,115,19.06,970.0
[Dual CPU] Intel Xeon E5-2630 v4 @ 2.20GHz,18761,113,14.21,1319.98
[Dual CPU] Intel Xeon E5-2630L @ 2.00GHz,11068,202,NA,
[Dual CPU] Intel Xeon E5-2630L v2 @ 2.40GHz,13706,159,NA,
[Dual CPU] Intel Xeon E5-2630L v3 @ 1.80GHz,15183,145,10.10,1503.84
[Dual CPU] Intel Xeon E5-2637 @ 3.00GHz,7416,293,4.19,1770.0
[Dual CPU] Intel Xeon E5-2637 v2 @ 3.50GHz,15903,139,13.08,1215.98
[Dual CPU] Intel Xeon E5-2637 v3 @ 3.50GHz,16437,133,6.34,2591.9
[Dual CPU] Intel Xeon E5-2637 v4 @ 3.50GHz,16656,129,7.76,2147.56
[Dual CPU] Intel Xeon E5-2640 @ 2.50GHz,14660,148,211.48,69.32
[Dual CPU] Intel Xeon E5-2640 v2 @ 2.00GHz,14568,150,50.57,288.06
[Dual CPU] Intel Xeon E5-2640 v3 @ 2.60GHz,20167,101,8.48,2377.48
[Dual CPU] Intel Xeon E5-2640 v4 @ 2.40GHz,20765,95,11.11,1869.18
[Dual CPU] Intel Xeon E5-2643 @ 3.30GHz,13667,160,3.07,4452.0
[Dual CPU] Intel Xeon E5-2643 v2 @ 3.50GHz,21043,90,63.64,330.68
[Dual CPU] Intel Xeon E5-2643 v3 @ 3.40GHz,21083,89,4.20,5019.9
[Dual CPU] Intel Xeon E5-2643 v4 @ 3.40GHz,21552,82,6.44,3344.44
[Dual CPU] Intel Xeon E5-2648L @ 1.80GHz,12250,180,NA,
[Dual CPU] Intel Xeon E5-2648L v2 @ 1.90GHz,11808,188,3.99,2958.0
[Dual CPU] Intel Xeon E5-2648L v3 @ 1.80GHz,18089,119,5.79,3121.72
[Dual CPU] Intel Xeon E5-2650 @ 2.00GHz,15001,146,69.45,216.0
[Dual CPU] Intel Xeon E5-2650 v2 @ 2.60GHz,18956,111,38.06,498.0
[Dual CPU] Intel Xeon E5-2650 v3 @ 2.30GHz,20362,98,28.28,719.98
[Dual CPU] Intel Xeon E5-2650 v4 @ 2.20GHz,20583,97,8.05,2558.14
[Dual CPU] Intel Xeon E5-2650L @ 1.80GHz,14385,152,91.04,158.0
[Dual CPU] Intel Xeon E5-2650L v2 @ 1.70GHz,14506,151,38.29,378.82
[Dual CPU] Intel Xeon E5-2650L v4 @ 1.70GHz,20924,93,6.99,2992.0
[Dual CPU] Intel Xeon E5-2658 @ 2.10GHz,13634,162,4.66,2924.0
[Dual CPU] Intel Xeon E5-2658 v2 @ 2.40GHz,18822,112,NA,
[Dual CPU] Intel Xeon E5-2658 v4 @ 2.30GHz,19391,107,NA,
[Dual CPU] Intel Xeon E5-2660 @ 2.20GHz,16327,134,80.03,204.0
[Dual CPU] Intel Xeon E5-2660 v2 @ 2.20GHz,18156,118,42.27,429.54
[Dual CPU] Intel Xeon E5-2660 v3 @ 2.60GHz,22592,75,8.36,2702.04
[Dual CPU] Intel Xeon E5-2660 v4 @ 2.00GHz,23128,71,6.57,3520.0
[Dual CPU] Intel Xeon E5-2663 v3 @ 2.80GHz,23254,70,NA,
[Dual CPU] Intel Xeon E5-2665 @ 2.40GHz,17346,122,58.47,296.68
[Dual CPU] Intel Xeon E5-2666 v3 @ 2.90GHz,24877,53,NA,
[Dual CPU] Intel Xeon E5-2667 @ 2.90GHz,17003,126,37.62,452.0
[Dual CPU] Intel Xeon E5-2667 v2 @ 3.30GHz,22333,79,14.62,1527.12
[Dual CPU] Intel Xeon E5-2667 v3 @ 3.20GHz,23109,72,4.36,5298.0
[Dual CPU] Intel Xeon E5-2667 v4 @ 3.20GHz,23927,61,5.42,4411.14
[Dual CPU] Intel Xeon E5-2670 @ 2.60GHz,18166,117,95.51,190.2
[Dual CPU] Intel Xeon E5-2670 v2 @ 2.50GHz,20936,92,59.48,351.98
[Dual CPU] Intel Xeon E5-2670 v3 @ 2.30GHz,22371,78,7.12,3144.0
[Dual CPU] Intel Xeon E5-2673 v2 @ 3.30GHz,23393,65,NA,
[Dual CPU] Intel Xeon E5-2673 v3 @ 2.40GHz,23266,69,16.62,1400.0
[Dual CPU] Intel Xeon E5-2673 v4 @ 2.30GHz,29799,26,NA,
[Dual CPU] Intel Xeon E5-2675 v3 @ 1.80GHz,19952,102,NA,
[Dual CPU] Intel Xeon E5-2678 v3 @ 2.50GHz,21498,84,NA,
[Dual CPU] Intel Xeon E5-2679 v4 @ 2.50GHz,29934,25,5.54,5404.0
[Dual CPU] Intel Xeon E5-2680 @ 2.70GHz,18209,116,81.41,223.68
[Dual CPU] Intel Xeon E5-2680 v2 @ 2.80GHz,21428,85,43.20,496.0
[Dual CPU] Intel Xeon E5-2680 v3 @ 2.50GHz,24795,55,12.49,1984.62
[Dual CPU] Intel Xeon E5-2680 v4 @ 2.40GHz,23368,66,6.63,3525.8
[Dual CPU] Intel Xeon E5-2682 v4 @ 2.50GHz,16920,127,NA,
[Dual CPU] Intel Xeon E5-2683 v3 @ 2.00GHz,21159,88,5.33,3969.98
[Dual CPU] Intel Xeon E5-2683 v4 @ 2.10GHz,24989,52,5.99,4174.96
[Dual CPU] Intel Xeon E5-2685 v3 @ 2.60GHz,22049,80,NA,
[Dual CPU] Intel Xeon E5-2686 v3 @ 2.00GHz,26790,42,NA,
[Dual CPU] Intel Xeon E5-2686 v4 @ 2.30GHz,28784,31,NA,
[Dual CPU] Intel Xeon E5-2687W @ 3.10GHz,20965,91,25.26,830.0
[Dual CPU] Intel Xeon E5-2687W v2 @ 3.40GHz,23312,68,5.54,4211.18
[Dual CPU] Intel Xeon E5-2687W v3 @ 3.10GHz,24146,58,4.01,6017.9
[Dual CPU] Intel Xeon E5-2687W v4 @ 3.00GHz,26677,43,5.78,4614.62
[Dual CPU] Intel Xeon E5-2689 @ 2.60GHz,19917,103,NA,
[Dual CPU] Intel Xeon E5-2689 v4 @ 3.10GHz,26185,46,NA,
[Dual CPU] Intel Xeon E5-2690 @ 2.90GHz,19652,104,61.80,318.0
[Dual CPU] Intel Xeon E5-2690 v2 @ 3.00GHz,23691,62,36.90,642.06
[Dual CPU] Intel Xeon E5-2690 v3 @ 2.60GHz,25757,49,5.81,4431.72
[Dual CPU] Intel Xeon E5-2690 v4 @ 2.60GHz,27561,37,5.86,4701.76
[Dual CPU] Intel Xeon E5-2695 v2 @ 2.40GHz,20858,94,5.86,3559.9
[Dual CPU] Intel Xeon E5-2695 v3 @ 2.30GHz,24852,54,6.18,4019.98
[Dual CPU] Intel Xeon E5-2695 v4 @ 2.10GHz,25618,50,4.87,5260.58
[Dual CPU] Intel Xeon E5-2696 v2 @ 2.50GHz,23483,64,NA,
[Dual CPU] Intel Xeon E5-2696 v3 @ 2.30GHz,30313,24,6.07,4996.0
[Dual CPU] Intel Xeon E5-2696 v4 @ 2.20GHz,31434,19,5.22,6019.9
[Dual CPU] Intel Xeon E5-2697 v2 @ 2.70GHz,23329,67,5.91,3949.82
[Dual CPU] Intel Xeon E5-2697 v3 @ 2.60GHz,28246,34,19.21,1470.0
[Dual CPU] Intel Xeon E5-2697 v4 @ 2.30GHz,30631,23,5.01,6110.0
[Dual CPU] Intel Xeon E5-2697A v4 @ 2.60GHz,28161,35,NA,
[Dual CPU] Intel Xeon E5-2698 v3 @ 2.30GHz,29637,27,4.33,6848.04
[Dual CPU] Intel Xeon E5-2698 v4 @ 2.20GHz,32235,17,5.00,6452.0
[Dual CPU] Intel Xeon E5-2698A v3 @ 2.80GHz,24133,59,NA,
[Dual CPU] Intel Xeon E5-2699 v3 @ 2.30GHz,26333,44,2.92,9011.9
[Dual CPU] Intel Xeon E5-2699 v4 @ 2.20GHz,34013,14,3.80,8962.46
[Dual CPU] Intel Xeon E5-2699C v4 @ 2.20GHz,20653,96,NA,
[Quad CPU] Intel Xeon E5-4617 @ 2.90GHz,16874,128,46.92,359.6
[Quad CPU] Intel Xeon E5-4620 @ 2.20GHz,15924,138,21.06,756.0
[Quad CPU] Intel Xeon E5-4627 v2 @ 3.30GHz,24681,56,NA,
[Dual CPU] Intel Xeon E5-4627 v2 @ 3.30GHz,19491,106,NA,
[Dual CPU] Intel Xeon E5-4640 @ 2.40GHz,15897,140,2.91,5460.0
[Dual CPU] Intel Xeon E5-4640 v2 @ 2.20GHz,19209,109,NA,
[Dual CPU] Intel Xeon E5-4640 v4 @ 2.10GHz,19583,105,NA,
[Quad CPU] Intel Xeon E5-4650 @ 2.70GHz,21372,86,55.95,381.96
[Dual CPU] Intel Xeon E5-4650 @ 2.70GHz,19127,110,100.15,190.98
[Quad CPU] Intel Xeon E5-4650 v2 @ 2.40GHz,26203,45,1.81,14464.0
[Dual CPU] Intel Xeon E5-4650 v3 @ 2.10GHz,14876,147,1.94,7676.0
[Dual CPU] Intel Xeon E5-4650L @ 2.60GHz,10679,209,0.61,17369.0
[Dual CPU] Intel Xeon E5-4660 v3 @ 2.10GHz,22461,76,2.34,9600.0
[Quad CPU] Intel Xeon E5-4660 v4 @ 2.20GHz,30855,22,1.63,18908.0
[Dual CPU] Intel Xeon E5-4669 v3 @ 2.10GHz,27457,40,2.54,10800.0
[Dual CPU] Intel Xeon E5205 @ 1.86GHz,2279,417,120.97,18.84
[Dual CPU] Intel Xeon E5240 @ 3.00GHz,4038,380,NA,
[Dual CPU] Intel Xeon E5310 @ 1.60GHz,3566,382,36.39,98.0
[Dual CPU] Intel Xeon E5320 @ 1.86GHz,4167,374,53.77,77.5
[Dual CPU] Intel Xeon E5330 @ 2.13GHz,4944,357,NA,
[Dual CPU] Intel Xeon E5335 @ 2.00GHz,4573,365,128.67,35.54
[Dual CPU] Intel Xeon E5345 @ 2.33GHz,5123,353,64.05,79.98
[Dual CPU] Intel Xeon E5405 @ 2.00GHz,5175,352,43.86,118.0
[Dual CPU] Intel Xeon E5410 @ 2.33GHz,6024,328,97.16,62.0
[Dual CPU] Intel Xeon E5420 @ 2.50GHz,6353,317,12.22,519.9
[Dual CPU] Intel Xeon E5430 @ 2.66GHz,6849,308,49.63,138.0
[Dual CPU] Intel Xeon E5440 @ 2.83GHz,7163,297,29.86,239.9
[Dual CPU] Intel Xeon E5450 @ 3.00GHz,7536,289,16.39,459.9
[Dual CPU] Intel Xeon E5462 @ 2.80GHz,7112,299,130.26,54.6
[Dual CPU] Intel Xeon E5472 @ 3.00GHz,7836,280,71.50,109.6
[Dual CPU] Intel Xeon E5502 @ 1.87GHz,2456,412,12.93,190.0
[Dual CPU] Intel Xeon E5503 @ 2.00GHz,2801,402,4.88,574.02
[Dual CPU] Intel Xeon E5504 @ 2.00GHz,4891,359,34.96,139.9
